Year,Date,DayLabel,Month,Day,Mile,Waypoint,Lat,Lon,Elev_ft,SnowDepth_in,SWE_in
2026,2026-03-28,Mar-28,3,28,58.0,Mile 58.0,47.649715,-121.141587,5153.0,51.1,26.2
2026,2026-03-28,Mar-28,3,28,59.0,Mile 59.0,47.661315,-121.140089,4868.0,51.0,25.1
2026,2026-03-28,Mar-28,3,28,60.0,Cady Pass,47.670428,-121.132966,5009.0,53.3,26.6
2026,2026-03-28,Mar-28,3,28,61.0,Mile 61.0,47.676032,-121.126337,5581.0,57.7,30.4
2026,2026-03-28,Mar-28,3,28,62.0,Mile 62.0,47.683661,-121.114306,5246.0,57.1,29.0
2026,2026-03-28,Mar-28,3,28,63.0,Mile 63.0,47.689586,-121.098337,5111.0,57.3,28.6
2026,2026-03-28,Mar-28,3,28,64.0,Mile 64.0,47.693517,-121.088714,4616.0,54.9,25.8
2026,2026-03-28,Mar-28,3,28,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,56.3,26.6
2026,2026-03-28,Mar-28,3,28,66.0,Mile 66.0,47.704338,-121.074914,4482.0,55.2,25.5
2026,2026-03-28,Mar-28,3,28,67.0,Mile 67.0,47.712065,-121.065211,5281.0,60.5,30.5
2026,2026-03-28,Mar-28,3,28,68.0,Mile 68.0,47.720222,-121.063643,4867.0,58.6,28.2
2026,2026-03-28,Mar-28,3,28,69.0,Mile 69.0,47.724322,-121.077702,4611.0,57.6,26.9
2026,2026-03-28,Mar-28,3,28,70.4,Stevens Pass (Hwy 2),47.732427,-121.084095,5135.0,61.2,30.2
2026,2026-03-29,Mar-29,3,29,0.0,Snoqualmie Pass (Hwy 90),47.407447,-121.430052,3193.0,39.8,15.8
2026,2026-03-29,Mar-29,3,29,1.0,Mile 1.0,47.418288,-121.424192,3475.0,39.5,16.6
2026,2026-03-29,Mar-29,3,29,2.0,Mile 2.0,47.42623,-121.417504,2966.0,35.3,13.0
2026,2026-03-29,Mar-29,3,29,3.0,Mile 3.0,47.425435,-121.405356,3314.0,37.3,15.0
2026,2026-03-29,Mar-29,3,29,4.0,Mile 4.0,47.432661,-121.404496,3816.0,39.5,17.7
2026,2026-03-29,Mar-29,3,29,5.0,Gold Lake Bog area,47.443728,-121.393188,3983.0,39.4,18.2
2026,2026-03-29,Mar-29,3,29,6.0,Mile 6.0,47.43261,-121.397234,4604.0,44.1,22.3
2026,2026-03-29,Mar-29,3,29,7.0,Mile 7.0,47.439465,-121.386273,4982.0,45.6,24.2
2026,2026-03-29,Mar-29,3,29,8.0,Mile 8.0,47.448942,-121.381093,5396.0,47.4,26.4
2026,2026-03-29,Mar-29,3,29,9.0,Mile 9.0,47.458733,-121.368883,5460.0,47.2,26.5
2026,2026-03-29,Mar-29,3,29,10.0,Chikamin Peak area,47.464356,-121.353763,5192.0,45.2,24.6
2026,2026-03-29,Mar-29,3,29,11.0,Mile 11.0,47.464978,-121.344074,5368.0,46.1,25.6
2026,2026-03-29,Mar-29,3,29,12.0,Mile 12.0,47.471002,-121.336211,5153.0,44.6,24.1
2026,2026-03-29,Mar-29,3,29,13.0,Mile 13.0,47.47708,-121.326692,5619.0,47.1,26.8
2026,2026-03-29,Mar-29,3,29,14.0,Mile 14.0,47.473993,-121.315639,5783.0,48.0,27.7
2026,2026-03-29,Mar-29,3,29,15.0,Park Lakes Basin,47.463219,-121.307398,5643.0,47.2,26.8
2026,2026-03-29,Mar-29,3,29,16.0,Mile 16.0,47.45712,-121.300061,5425.0,45.8,25.5
2026,2026-03-29,Mar-29,3,29,17.0,Mile 17.0,47.451878,-121.292414,4908.0,42.6,22.3
2026,2026-03-29,Mar-29,3,29,18.0,Mile 18.0,47.452655,-121.281981,5207.0,44.2,23.9
2026,2026-03-29,Mar-29,3,29,19.0,Mile 19.0,47.455798,-121.276036,4540.0,40.0,19.8
2026,2026-03-29,Mar-29,3,29,20.0,Waptus River,47.458763,-121.272058,3963.0,36.4,16.3
2026,2026-03-29,Mar-29,3,29,21.0,Mile 21.0,47.460427,-121.266479,3460.0,33.2,13.2
2026,2026-03-29,Mar-29,3,29,22.0,Mile 22.0,47.469534,-121.256776,3293.0,32.0,12.1
2026,2026-03-29,Mar-29,3,29,23.0,Mile 23.0,47.480515,-121.25956,3224.0,31.6,11.7
2026,2026-03-29,Mar-29,3,29,24.0,Mile 24.0,47.493128,-121.260194,3362.0,32.5,12.6
2026,2026-03-29,Mar-29,3,29,25.0,Deep Lake / Cathedral Pass,47.488157,-121.252205,3827.0,35.2,15.3
2026,2026-03-29,Mar-29,3,29,26.0,Mile 26.0,47.489259,-121.24987,4303.0,38.0,18.1
2026,2026-03-29,Mar-29,3,29,27.0,Mile 27.0,47.490907,-121.247627,4791.0,40.9,21.1
2026,2026-03-29,Mar-29,3,29,28.0,Mile 28.0,47.494843,-121.247483,5221.0,43.5,23.7
2026,2026-03-29,Mar-29,3,29,29.0,Mile 29.0,47.496239,-121.245041,5579.0,45.6,25.8
2026,2026-03-29,Mar-29,3,29,30.0,Deception Pass,47.503156,-121.237008,5337.0,44.1,24.3
2026,2026-03-29,Mar-29,3,29,31.0,Mile 31.0,47.499875,-121.221,5404.0,44.3,24.6
2026,2026-03-29,Mar-29,3,29,32.0,Mile 32.0,47.502021,-121.215449,5035.0,42.1,22.4
2026,2026-03-29,Mar-29,3,29,33.0,Mile 33.0,47.506483,-121.21521,4676.0,40.0,20.3
2026,2026-03-29,Mar-29,3,29,34.0,Mile 34.0,47.509987,-121.214741,4205.0,37.2,17.5
2026,2026-03-29,Mar-29,3,29,35.0,Deception Creek,47.509743,-121.210218,3734.0,34.3,14.7
2026,2026-03-29,Mar-29,3,29,36.0,Mile 36.0,47.510592,-121.20641,3265.0,31.5,11.8
2026,2026-03-29,Mar-29,3,29,37.0,Mile 37.0,47.51858,-121.202126,3021.0,30.2,10.4
2026,2026-03-29,Mar-29,3,29,38.0,Mile 38.0,47.511507,-121.184333,3277.0,31.4,11.9
2026,2026-03-29,Mar-29,3,29,39.0,Mile 39.0,47.504868,-121.16623,3268.0,31.2,11.7
2026,2026-03-29,Mar-29,3,29,40.0,Surprise Lake Jct,47.509915,-121.150534,3378.0,31.9,12.5
2026,2026-03-29,Mar-29,3,29,41.0,Mile 41.0,47.517833,-121.142395,3874.0,35.1,15.6
2026,2026-03-29,Mar-29,3,29,42.0,Mile 42.0,47.52384,-121.136563,4216.0,37.2,17.8
2026,2026-03-29,Mar-29,3,29,43.0,Mile 43.0,47.534947,-121.137991,4417.0,38.6,19.0
2026,2026-03-29,Mar-29,3,29,44.0,Mile 44.0,47.540291,-121.133164,4589.0,39.6,20.1
2026,2026-03-29,Mar-29,3,29,45.0,Trap Pass area,47.544336,-121.131772,5044.0,42.4,22.8
2026,2026-03-29,Mar-29,3,29,46.0,Mile 46.0,47.549077,-121.131315,5462.0,45.0,25.4
2026,2026-03-29,Mar-29,3,29,47.0,Mile 47.0,47.556976,-121.128995,5383.0,44.6,24.9
2026,2026-03-29,Mar-29,3,29,48.0,Mile 48.0,47.561586,-121.128355,4671.0,40.4,20.7
2026,2026-03-29,Mar-29,3,29,49.0,Mile 49.0,47.56942,-121.134687,4345.0,38.7,18.8
2026,2026-03-29,Mar-29,3,29,50.0,Necklace Valley Jct,47.580034,-121.14542,3857.0,36.2,16.0
2026,2026-03-29,Mar-29,3,29,51.0,Mile 51.0,47.590005,-121.144128,4405.0,39.9,19.5
2026,2026-03-29,Mar-29,3,29,52.0,Mile 52.0,47.598228,-121.137829,4449.0,40.7,19.9
2026,2026-03-29,Mar-29,3,29,53.0,Mile 53.0,47.608607,-121.133321,4412.0,41.2,20.0
2026,2026-03-29,Mar-29,3,29,54.0,Mile 54.0,47.621391,-121.1418,4881.0,45.2,23.2
2026,2026-03-29,Mar-29,3,29,55.0,Hope Lake / Mig Lake,47.632917,-121.143762,5056.0,47.5,24.8
2026,2026-03-29,Mar-29,3,29,56.0,Mile 56.0,47.643689,-121.150707,5507.0,51.5,28.0
2026,2026-03-29,Mar-29,3,29,57.0,Mile 57.0,47.651952,-121.149938,5746.0,54.1,29.9
2026,2026-03-29,Mar-29,3,29,58.0,Mile 58.0,47.649715,-121.141587,5153.0,50.3,26.2
2026,2026-03-29,Mar-29,3,29,59.0,Mile 59.0,47.661315,-121.140089,4868.0,50.3,25.2
2026,2026-03-29,Mar-29,3,29,60.0,Cady Pass,47.670428,-121.132966,5009.0,52.7,26.6
2026,2026-03-29,Mar-29,3,29,61.0,Mile 61.0,47.676032,-121.126337,5581.0,57.1,30.5
2026,2026-03-29,Mar-29,3,29,62.0,Mile 62.0,47.683661,-121.114306,5246.0,56.5,29.0
2026,2026-03-29,Mar-29,3,29,63.0,Mile 63.0,47.689586,-121.098337,5111.0,56.7,28.6
2026,2026-03-29,Mar-29,3,29,64.0,Mile 64.0,47.693517,-121.088714,4616.0,54.3,25.9
2026,2026-03-29,Mar-29,3,29,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,55.9,26.6
2026,2026-03-29,Mar-29,3,29,66.0,Mile 66.0,47.704338,-121.074914,4482.0,54.7,25.5
2026,2026-03-29,Mar-29,3,29,67.0,Mile 67.0,47.712065,-121.065211,5281.0,60.1,30.6
2026,2026-03-29,Mar-29,3,29,68.0,Mile 68.0,47.720222,-121.063643,4867.0,58.2,28.3
2026,2026-03-29,Mar-29,3,29,69.0,Mile 69.0,47.724322,-121.077702,4611.0,57.2,27.0
2026,2026-03-29,Mar-29,3,29,70.4,Stevens Pass (Hwy 2),47.732427,-121.084095,5135.0,60.8,30.3
2026,2026-03-30,Mar-30,3,30,0.0,Snoqualmie Pass (Hwy 90),47.407447,-121.430052,3193.0,40.3,15.9
2026,2026-03-30,Mar-30,3,30,1.0,Mile 1.0,47.418288,-121.424192,3475.0,39.8,16.7
2026,2026-03-30,Mar-30,3,30,2.0,Mile 2.0,47.42623,-121.417504,2966.0,35.6,13.1
2026,2026-03-30,Mar-30,3,30,3.0,Mile 3.0,47.425435,-121.405356,3314.0,37.6,15.1
2026,2026-03-30,Mar-30,3,30,4.0,Mile 4.0,47.432661,-121.404496,3816.0,39.8,17.8
2026,2026-03-30,Mar-30,3,30,5.0,Gold Lake Bog area,47.443728,-121.393188,3983.0,39.7,18.3
2026,2026-03-30,Mar-30,3,30,6.0,Mile 6.0,47.43261,-121.397234,4604.0,44.4,22.5
2026,2026-03-30,Mar-30,3,30,7.0,Mile 7.0,47.439465,-121.386273,4982.0,45.9,24.4
2026,2026-03-30,Mar-30,3,30,8.0,Mile 8.0,47.448942,-121.381093,5396.0,47.7,26.5
2026,2026-03-30,Mar-30,3,30,9.0,Mile 9.0,47.458733,-121.368883,5460.0,47.4,26.6
2026,2026-03-30,Mar-30,3,30,10.0,Chikamin Peak area,47.464356,-121.353763,5192.0,45.3,24.7
2026,2026-03-30,Mar-30,3,30,11.0,Mile 11.0,47.464978,-121.344074,5368.0,46.2,25.6
2026,2026-03-30,Mar-30,3,30,12.0,Mile 12.0,47.471002,-121.336211,5153.0,44.7,24.2
2026,2026-03-30,Mar-30,3,30,13.0,Mile 13.0,47.47708,-121.326692,5619.0,47.2,26.9
2026,2026-03-30,Mar-30,3,30,14.0,Mile 14.0,47.473993,-121.315639,5783.0,48.1,27.7
2026,2026-03-30,Mar-30,3,30,15.0,Park Lakes Basin,47.463219,-121.307398,5643.0,47.3,26.9
2026,2026-03-30,Mar-30,3,30,16.0,Mile 16.0,47.45712,-121.300061,5425.0,45.9,25.5
2026,2026-03-30,Mar-30,3,30,17.0,Mile 17.0,47.451878,-121.292414,4908.0,42.7,22.3
2026,2026-03-30,Mar-30,3,30,18.0,Mile 18.0,47.452655,-121.281981,5207.0,44.2,24.0
2026,2026-03-30,Mar-30,3,30,19.0,Mile 19.0,47.455798,-121.276036,4540.0,40.0,19.9
2026,2026-03-30,Mar-30,3,30,20.0,Waptus River,47.458763,-121.272058,3963.0,36.4,16.3
2026,2026-03-30,Mar-30,3,30,21.0,Mile 21.0,47.460427,-121.266479,3460.0,33.2,13.2
2026,2026-03-30,Mar-30,3,30,22.0,Mile 22.0,47.469534,-121.256776,3293.0,32.0,12.1
2026,2026-03-30,Mar-30,3,30,23.0,Mile 23.0,47.480515,-121.25956,3224.0,31.6,11.8
2026,2026-03-30,Mar-30,3,30,24.0,Mile 24.0,47.493128,-121.260194,3362.0,32.5,12.6
2026,2026-03-30,Mar-30,3,30,25.0,Deep Lake / Cathedral Pass,47.488157,-121.252205,3827.0,35.1,15.3
2026,2026-03-30,Mar-30,3,30,26.0,Mile 26.0,47.489259,-121.24987,4303.0,37.9,18.2
2026,2026-03-30,Mar-30,3,30,27.0,Mile 27.0,47.490907,-121.247627,4791.0,40.8,21.1
2026,2026-03-30,Mar-30,3,30,28.0,Mile 28.0,47.494843,-121.247483,5221.0,43.4,23.7
2026,2026-03-30,Mar-30,3,30,29.0,Mile 29.0,47.496239,-121.245041,5579.0,45.6,25.8
2026,2026-03-30,Mar-30,3,30,30.0,Deception Pass,47.503156,-121.237008,5337.0,44.1,24.4
2026,2026-03-30,Mar-30,3,30,31.0,Mile 31.0,47.499875,-121.221,5404.0,44.2,24.6
2026,2026-03-30,Mar-30,3,30,32.0,Mile 32.0,47.502021,-121.215449,5035.0,41.9,22.4
2026,2026-03-30,Mar-30,3,30,33.0,Mile 33.0,47.506483,-121.21521,4676.0,39.9,20.3
2026,2026-03-30,Mar-30,3,30,34.0,Mile 34.0,47.509987,-121.214741,4205.0,37.1,17.5
2026,2026-03-30,Mar-30,3,30,35.0,Deception Creek,47.509743,-121.210218,3734.0,34.2,14.7
2026,2026-03-30,Mar-30,3,30,36.0,Mile 36.0,47.510592,-121.20641,3265.0,31.4,11.8
2026,2026-03-30,Mar-30,3,30,37.0,Mile 37.0,47.51858,-121.202126,3021.0,30.0,10.4
2026,2026-03-30,Mar-30,3,30,38.0,Mile 38.0,47.511507,-121.184333,3277.0,31.3,11.9
2026,2026-03-30,Mar-30,3,30,39.0,Mile 39.0,47.504868,-121.16623,3268.0,31.0,11.7
2026,2026-03-30,Mar-30,3,30,40.0,Surprise Lake Jct,47.509915,-121.150534,3378.0,31.7,12.5
2026,2026-03-30,Mar-30,3,30,41.0,Mile 41.0,47.517833,-121.142395,3874.0,34.8,15.6
2026,2026-03-30,Mar-30,3,30,42.0,Mile 42.0,47.52384,-121.136563,4216.0,37.0,17.7
2026,2026-03-30,Mar-30,3,30,43.0,Mile 43.0,47.534947,-121.137991,4417.0,38.3,19.0
2026,2026-03-30,Mar-30,3,30,44.0,Mile 44.0,47.540291,-121.133164,4589.0,39.4,20.1
2026,2026-03-30,Mar-30,3,30,45.0,Trap Pass area,47.544336,-121.131772,5044.0,42.1,22.8
2026,2026-03-30,Mar-30,3,30,46.0,Mile 46.0,47.549077,-121.131315,5462.0,44.7,25.3
2026,2026-03-30,Mar-30,3,30,47.0,Mile 47.0,47.556976,-121.128995,5383.0,44.3,24.9
2026,2026-03-30,Mar-30,3,30,48.0,Mile 48.0,47.561586,-121.128355,4671.0,40.1,20.6
2026,2026-03-30,Mar-30,3,30,49.0,Mile 49.0,47.56942,-121.134687,4345.0,38.4,18.8
2026,2026-03-30,Mar-30,3,30,50.0,Necklace Valley Jct,47.580034,-121.14542,3857.0,36.0,16.0
2026,2026-03-30,Mar-30,3,30,51.0,Mile 51.0,47.590005,-121.144128,4405.0,39.7,19.5
2026,2026-03-30,Mar-30,3,30,52.0,Mile 52.0,47.598228,-121.137829,4449.0,40.4,19.9
2026,2026-03-30,Mar-30,3,30,53.0,Mile 53.0,47.608607,-121.133321,4412.0,40.9,20.0
2026,2026-03-30,Mar-30,3,30,54.0,Mile 54.0,47.621391,-121.1418,4881.0,45.0,23.2
2026,2026-03-30,Mar-30,3,30,55.0,Hope Lake / Mig Lake,47.632917,-121.143762,5056.0,47.3,24.8
2026,2026-03-30,Mar-30,3,30,56.0,Mile 56.0,47.643689,-121.150707,5507.0,51.3,28.0
2026,2026-03-30,Mar-30,3,30,57.0,Mile 57.0,47.651952,-121.149938,5746.0,53.8,29.9
2026,2026-03-30,Mar-30,3,30,58.0,Mile 58.0,47.649715,-121.141587,5153.0,50.0,26.2
2026,2026-03-30,Mar-30,3,30,59.0,Mile 59.0,47.661315,-121.140089,4868.0,50.0,25.2
2026,2026-03-30,Mar-30,3,30,60.0,Cady Pass,47.670428,-121.132966,5009.0,52.3,26.7
2026,2026-03-30,Mar-30,3,30,61.0,Mile 61.0,47.676032,-121.126337,5581.0,56.8,30.5
2026,2026-03-30,Mar-30,3,30,62.0,Mile 62.0,47.683661,-121.114306,5246.0,56.1,29.0
2026,2026-03-30,Mar-30,3,30,63.0,Mile 63.0,47.689586,-121.098337,5111.0,56.4,28.7
2026,2026-03-30,Mar-30,3,30,64.0,Mile 64.0,47.693517,-121.088714,4616.0,54.0,25.9
2026,2026-03-30,Mar-30,3,30,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,55.5,26.7
2026,2026-03-30,Mar-30,3,30,66.0,Mile 66.0,47.704338,-121.074914,4482.0,54.3,25.6
2026,2026-03-30,Mar-30,3,30,67.0,Mile 67.0,47.712065,-121.065211,5281.0,59.7,30.6
2026,2026-03-30,Mar-30,3,30,68.0,Mile 68.0,47.720222,-121.063643,4867.0,57.8,28.4
2026,2026-03-30,Mar-30,3,30,69.0,Mile 69.0,47.724322,-121.077702,4611.0,56.8,27.0
2026,2026-03-30,Mar-30,3,30,70.4,Stevens Pass (Hwy 2),47.732427,-121.084095,5135.0,60.3,30.4
2026,2026-03-31,Mar-31,3,31,0.0,Snoqualmie Pass (Hwy 90),47.407447,-121.430052,3193.0,40.6,16.1
2026,2026-03-31,Mar-31,3,31,1.0,Mile 1.0,47.418288,-121.424192,3475.0,40.1,16.9
2026,2026-03-31,Mar-31,3,31,2.0,Mile 2.0,47.42623,-121.417504,2966.0,35.8,13.3
2026,2026-03-31,Mar-31,3,31,3.0,Mile 3.0,47.425435,-121.405356,3314.0,37.8,15.3
2026,2026-03-31,Mar-31,3,31,4.0,Mile 4.0,47.432661,-121.404496,3816.0,40.0,17.9
2026,2026-03-31,Mar-31,3,31,5.0,Gold Lake Bog area,47.443728,-121.393188,3983.0,39.8,18.4
2026,2026-03-31,Mar-31,3,31,6.0,Mile 6.0,47.43261,-121.397234,4604.0,44.6,22.6
2026,2026-03-31,Mar-31,3,31,7.0,Mile 7.0,47.439465,-121.386273,4982.0,46.0,24.5
2026,2026-03-31,Mar-31,3,31,8.0,Mile 8.0,47.448942,-121.381093,5396.0,47.8,26.6
2026,2026-03-31,Mar-31,3,31,9.0,Mile 9.0,47.458733,-121.368883,5460.0,47.4,26.6
2026,2026-03-31,Mar-31,3,31,10.0,Chikamin Peak area,47.464356,-121.353763,5192.0,45.4,24.8
2026,2026-03-31,Mar-31,3,31,11.0,Mile 11.0,47.464978,-121.344074,5368.0,46.3,25.7
2026,2026-03-31,Mar-31,3,31,12.0,Mile 12.0,47.471002,-121.336211,5153.0,44.7,24.3
2026,2026-03-31,Mar-31,3,31,13.0,Mile 13.0,47.47708,-121.326692,5619.0,47.2,26.9
2026,2026-03-31,Mar-31,3,31,14.0,Mile 14.0,47.473993,-121.315639,5783.0,48.1,27.8
2026,2026-03-31,Mar-31,3,31,15.0,Park Lakes Basin,47.463219,-121.307398,5643.0,47.3,27.0
2026,2026-03-31,Mar-31,3,31,16.0,Mile 16.0,47.45712,-121.300061,5425.0,45.9,25.6
2026,2026-03-31,Mar-31,3,31,17.0,Mile 17.0,47.451878,-121.292414,4908.0,42.7,22.4
2026,2026-03-31,Mar-31,3,31,18.0,Mile 18.0,47.452655,-121.281981,5207.0,44.2,24.0
2026,2026-03-31,Mar-31,3,31,19.0,Mile 19.0,47.455798,-121.276036,4540.0,40.0,19.9
2026,2026-03-31,Mar-31,3,31,20.0,Waptus River,47.458763,-121.272058,3963.0,36.4,16.4
2026,2026-03-31,Mar-31,3,31,21.0,Mile 21.0,47.460427,-121.266479,3460.0,33.2,13.3
2026,2026-03-31,Mar-31,3,31,22.0,Mile 22.0,47.469534,-121.256776,3293.0,31.9,12.2
2026,2026-03-31,Mar-31,3,31,23.0,Mile 23.0,47.480515,-121.25956,3224.0,31.5,11.8
2026,2026-03-31,Mar-31,3,31,24.0,Mile 24.0,47.493128,-121.260194,3362.0,32.4,12.7
2026,2026-03-31,Mar-31,3,31,25.0,Deep Lake / Cathedral Pass,47.488157,-121.252205,3827.0,35.0,15.4
2026,2026-03-31,Mar-31,3,31,26.0,Mile 26.0,47.489259,-121.24987,4303.0,37.8,18.2
2026,2026-03-31,Mar-31,3,31,27.0,Mile 27.0,47.490907,-121.247627,4791.0,40.7,21.1
2026,2026-03-31,Mar-31,3,31,28.0,Mile 28.0,47.494843,-121.247483,5221.0,43.3,23.7
2026,2026-03-31,Mar-31,3,31,29.0,Mile 29.0,47.496239,-121.245041,5579.0,45.4,25.9
2026,2026-03-31,Mar-31,3,31,30.0,Deception Pass,47.503156,-121.237008,5337.0,43.9,24.4
2026,2026-03-31,Mar-31,3,31,31.0,Mile 31.0,47.499875,-121.221,5404.0,44.0,24.6
2026,2026-03-31,Mar-31,3,31,32.0,Mile 32.0,47.502021,-121.215449,5035.0,41.8,22.4
2026,2026-03-31,Mar-31,3,31,33.0,Mile 33.0,47.506483,-121.21521,4676.0,39.7,20.3
2026,2026-03-31,Mar-31,3,31,34.0,Mile 34.0,47.509987,-121.214741,4205.0,36.9,17.5
2026,2026-03-31,Mar-31,3,31,35.0,Deception Creek,47.509743,-121.210218,3734.0,34.0,14.7
2026,2026-03-31,Mar-31,3,31,36.0,Mile 36.0,47.510592,-121.20641,3265.0,31.1,11.8
2026,2026-03-31,Mar-31,3,31,37.0,Mile 37.0,47.51858,-121.202126,3021.0,29.8,10.4
2026,2026-03-31,Mar-31,3,31,38.0,Mile 38.0,47.511507,-121.184333,3277.0,31.0,11.9
2026,2026-03-31,Mar-31,3,31,39.0,Mile 39.0,47.504868,-121.16623,3268.0,30.7,11.7
2026,2026-03-31,Mar-31,3,31,40.0,Surprise Lake Jct,47.509915,-121.150534,3378.0,31.4,12.5
2026,2026-03-31,Mar-31,3,31,41.0,Mile 41.0,47.517833,-121.142395,3874.0,34.5,15.6
2026,2026-03-31,Mar-31,3,31,42.0,Mile 42.0,47.52384,-121.136563,4216.0,36.6,17.7
2026,2026-03-31,Mar-31,3,31,43.0,Mile 43.0,47.534947,-121.137991,4417.0,37.9,19.0
2026,2026-03-31,Mar-31,3,31,44.0,Mile 44.0,47.540291,-121.133164,4589.0,39.0,20.0
2026,2026-03-31,Mar-31,3,31,45.0,Trap Pass area,47.544336,-121.131772,5044.0,41.7,22.8
2026,2026-03-31,Mar-31,3,31,46.0,Mile 46.0,47.549077,-121.131315,5462.0,44.3,25.3
2026,2026-03-31,Mar-31,3,31,47.0,Mile 47.0,47.556976,-121.128995,5383.0,43.9,24.9
2026,2026-03-31,Mar-31,3,31,48.0,Mile 48.0,47.561586,-121.128355,4671.0,39.7,20.6
2026,2026-03-31,Mar-31,3,31,49.0,Mile 49.0,47.56942,-121.134687,4345.0,38.0,18.7
2026,2026-03-31,Mar-31,3,31,50.0,Necklace Valley Jct,47.580034,-121.14542,3857.0,35.6,16.0
2026,2026-03-31,Mar-31,3,31,51.0,Mile 51.0,47.590005,-121.144128,4405.0,39.4,19.4
2026,2026-03-31,Mar-31,3,31,52.0,Mile 52.0,47.598228,-121.137829,4449.0,40.1,19.9
2026,2026-03-31,Mar-31,3,31,53.0,Mile 53.0,47.608607,-121.133321,4412.0,40.7,19.9
2026,2026-03-31,Mar-31,3,31,54.0,Mile 54.0,47.621391,-121.1418,4881.0,44.7,23.2
2026,2026-03-31,Mar-31,3,31,55.0,Hope Lake / Mig Lake,47.632917,-121.143762,5056.0,47.1,24.8
2026,2026-03-31,Mar-31,3,31,56.0,Mile 56.0,47.643689,-121.150707,5507.0,51.1,28.0
2026,2026-03-31,Mar-31,3,31,57.0,Mile 57.0,47.651952,-121.149938,5746.0,53.6,29.9
2026,2026-03-31,Mar-31,3,31,58.0,Mile 58.0,47.649715,-121.141587,5153.0,49.8,26.3
2026,2026-03-31,Mar-31,3,31,59.0,Mile 59.0,47.661315,-121.140089,4868.0,49.8,25.2
2026,2026-03-31,Mar-31,3,31,60.0,Cady Pass,47.670428,-121.132966,5009.0,52.2,26.7
2026,2026-03-31,Mar-31,3,31,61.0,Mile 61.0,47.676032,-121.126337,5581.0,56.6,30.5
2026,2026-03-31,Mar-31,3,31,62.0,Mile 62.0,47.683661,-121.114306,5246.0,56.0,29.1
2026,2026-03-31,Mar-31,3,31,63.0,Mile 63.0,47.689586,-121.098337,5111.0,56.2,28.7
2026,2026-03-31,Mar-31,3,31,64.0,Mile 64.0,47.693517,-121.088714,4616.0,53.8,26.0
2026,2026-03-31,Mar-31,3,31,65.0,Lake Valhalla area,47.703894,-121.089569,4656.0,55.3,26.7
2026,2026-03-31,Mar-31,3,31,66.0,Mile 66.0,47.704338,-121.074914,4482.0,54.2,25.6
2026,2026-03-31,Mar-31,3,31,67.0,Mile 67.0,47.712065,-121.065211,5281.0,59.5,30.7
2026,2026-03-31,Mar-31,3,31,68.0,Mile 68.0,47.720222,-121.063643,4867.0,57.6,28.4
2026,2026-03-31,Mar-31,3,31,69.0,Mile 69.0,47.724322,-121.077702,4611.0,56.6,27.1
2026,2026-03-31,Mar-31,3,31,70.4,Stevens Pass (Hwy 2),47.732427,-121.084095,5135.0,60.2,30.4
2026,2026-04-01,Apr-01,4,1,0.0,Snoqualmie Pass (Hwy 90),47.407447,-121.430052,3193.0,29.4,11.2
2026,2026-04-01,Apr-01,4,1,1.0,Mile 1.0,47.418288,-121.424192,3475.0,39.8,16.5
2026,2026-04-01,Apr-01,4,1,2.0,Mile 2.0,47.42623,-121.417504,2966.0,15.8,5.5
2026,2026-04-01,Apr-01,4,1,3.0,Mile 3.0,47.425435,-121.405356,3314.0,33.2,13.1
2026,2026-04-01,Apr-01,4,1,4.0,Mile 4.0,47.432661,-121.404496,3816.0,40.4,18.3
2026,2026-04-01,Apr-01,4,1,5.0,Gold Lake Bog area,47.443728,-121.393188,3983.0,40.6,19.2
2026,2026-04-01,Apr-01,4,1,6.0,Mile 6.0,47.43261,-121.397234,4604.0,46.6,24.6
2026,2026-04-01,Apr-01,4,1,7.0,Mile 7.0,47.439465,-121.386273,4982.0,48.8,27.2
2026,2026-04-01,Apr-01,4,1,8.0,Mile 8.0,47.448942,-121.381093,5396.0,51.3,30.2
2026,2026-04-01,Apr-01,4,1,9.0,Mile 9.0,47.458733,-121.368883,5460.0,51.1,30.3
2026,2026-04-01,Apr-01,4,1,10.0,Chikamin Peak area,47.464356,-121.353763,5192.0,48.5,27.9
2026,2026-04-01,Apr-01,4,1,11.0,Mile 11.0,47.464978,-121.344074,5368.0,49.7,29.2
2026,2026-04-01,Apr-01,4,1,12.0,Mile 12.0,47.471002,-121.336211,5153.0,47.7,27.3
2026,2026-04-01,Apr-01,4,1,13.0,Mile 13.0,47.47708,-121.326692,5619.0,51.1,30.9
2026,2026-04-01,Apr-01,4,1,14.0,Mile 14.0,47.473993,-121.315639,5783.0,52.2,32.1
2026,2026-04-01,Apr-01,4,1,15.0,Park Lakes Basin,47.463219,-121.307398,5643.0,51.2,30.9
2026,2026-04-01,Apr-01,4,1,16.0,Mile 16.0,47.45712,-121.300061,5425.0,49.4,29.1
2026,2026-04-01,Apr-01,4,1,17.0,Mile 17.0,47.451878,-121.292414,4908.0,45.1,24.9
2026,2026-04-01,Apr-01,4,1,18.0,Mile 18.0,47.452655,-121.281981,5207.0,47.2,27.1
2026,2026-04-01,Apr-01,4,1,19.0,Mile 19.0,47.455798,-121.276036,4540.0,41.6,21.7
