Mile,Waypoint,Elev_ft,Apr-01,Apr-02,Apr-03,Apr-04,Apr-05,Apr-06,Apr-07,Apr-08,Apr-09,Apr-10,Apr-11,Apr-12,Apr-13,Apr-14,Apr-15,Apr-16,Apr-17,Apr-18,Apr-19,Apr-20,Apr-21,Apr-22,Apr-23,Apr-24,Apr-25,Apr-26,Apr-27,Apr-28,Apr-29,Apr-30,Jul-01,Jul-02,Jul-03,Jul-04,Jul-05,Jul-06,Jul-07,Jul-08,Jul-09,Jul-10,Jul-11,Jul-12,Jul-13,Jul-14,Jul-15,Jul-16,Jul-17,Jul-18,Jul-19,Jul-20,Jun-01,Jun-02,Jun-03,Jun-04,Jun-05,Jun-06,Jun-07,Jun-08,Jun-09,Jun-10,Jun-11,Jun-12,Jun-13,Jun-14,Jun-15,Jun-16,Jun-17,Jun-18,Jun-19,Jun-20,Jun-21,Jun-22,Jun-23,Jun-24,Jun-25,Jun-26,Jun-27,Jun-28,Jun-29,Jun-30,Mar-15,Mar-16,Mar-17,Mar-18,Mar-19,Mar-20,Mar-21,Mar-22,Mar-23,Mar-24,Mar-25,Mar-26,Mar-27,Mar-28,Mar-29,Mar-30,Mar-31,May-01,May-02,May-03,May-04,May-05,May-06,May-07,May-08,May-09,May-10,May-11,May-12,May-13,May-14,May-15,May-16,May-17,May-18,May-19,May-20,May-21,May-22,May-23,May-24,May-25,May-26,May-27,May-28,May-29,May-30,May-31
42.0,Mile 42.0,4216.0,50.0,49.4,48.8,48.1,47.7,47.4,46.8,46.0,45.6,45.2,44.6,43.8,42.8,41.8,40.9,39.5,38.0,36.9,36.1,35.1,34.1,33.1,32.0,31.0,29.5,27.7,26.0,24.0,22.2,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,58.2,58.4,58.6,59.2,59.5,60.2,59.7,59.2,58.3,57.1,55.5,54.0,52.5,51.5,50.5,49.7,49.1,20.7,19.0,17.1,15.4,14.1,12.9,12.0,11.3,10.7,10.5,10.3,10.1,9.9,9.8,9.7,9.6,9.6,9.5,9.4,9.4,9.3,9.2,9.1,9.0,8.9,8.8,8.7,8.6,8.5,8.4,8.3
43.0,Mile 43.0,4417.0,51.4,50.8,50.2,49.5,49.1,48.8,48.3,47.4,47.0,46.6,46.1,45.2,44.2,43.2,42.3,40.9,39.4,38.3,37.5,36.5,35.5,34.5,33.4,32.4,30.9,29.1,27.4,25.4,23.6,21.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,59.1,59.4,59.6,60.1,60.5,61.2,60.7,60.1,59.2,58.1,56.5,55.0,53.5,52.5,51.5,50.6,50.1,22.7,21.0,19.1,17.4,16.1,14.9,14.1,13.3,12.8,12.6,12.4,12.2,12.1,11.9,11.8,11.7,11.7,11.6,11.5,11.5,11.4,11.3,11.2,11.1,11.0,10.9,10.8,10.7,10.7,10.6,10.5
44.0,Mile 44.0,4589.0,52.4,51.9,51.2,50.6,50.2,49.9,49.3,48.5,48.0,47.6,47.1,46.2,45.2,44.3,43.4,42.0,40.4,39.3,38.5,37.5,36.5,35.5,34.4,33.4,31.8,30.0,28.3,26.4,24.5,22.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,9.6,9.5,9.5,9.5,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,9.4,59.7,60.0,60.2,60.7,61.1,61.7,61.3,60.7,59.8,58.7,57.1,55.7,54.2,53.2,52.2,51.3,50.8,24.2,22.5,20.6,18.9,17.6,16.4,15.6,14.9,14.3,14.2,14.0,13.9,13.7,13.6,13.5,13.5,13.4,13.3,13.3,13.2,13.2,13.1,13.0,12.9,12.9,12.8,12.7,12.6,12.6,12.5,12.4
45.0,Trap Pass area,5044.0,56.0,55.5,54.8,54.2,53.8,53.5,52.9,52.1,51.6,51.2,50.7,49.9,48.9,47.9,47.0,45.6,44.0,42.9,42.1,41.1,40.1,39.1,38.0,37.0,35.4,33.6,31.9,30.0,28.1,26.3,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,22.1,22.0,22.0,21.9,21.9,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,21.8,62.4,62.7,62.9,63.4,63.8,64.4,64.0,63.4,62.5,61.4,59.8,58.4,56.9,55.9,54.9,54.0,53.5,29.1,27.4,25.6,23.9,22.5,21.3,20.5,19.9,19.3,19.1,19.0,18.8,18.7,18.6,18.5,18.4,18.4,18.3,18.3,18.2,18.2,18.1,18.0,17.9,17.9,17.8,17.7,17.6,17.6,17.5,17.5
46.0,Mile 46.0,5462.0,59.5,58.9,58.3,57.7,57.2,56.9,56.4,55.5,55.1,54.7,54.2,53.3,52.3,51.3,50.4,49.0,47.5,46.4,45.5,44.6,43.6,42.6,41.5,40.5,38.9,37.1,35.4,33.5,31.6,29.8,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,26.1,27.9,27.8,27.8,27.7,27.7,27.7,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,27.6,65.1,65.3,65.6,66.1,66.4,67.1,66.6,66.0,65.2,64.1,62.5,61.0,59.5,58.5,57.5,56.7,56.1,33.8,32.1,30.3,28.6,27.2,26.0,25.2,24.5,24.0,23.8,23.7,23.5,23.4,23.3,23.2,23.1,23.0,23.0,22.9,22.8,22.8,22.7,22.6,22.5,22.5,22.4,22.3,22.2,22.2,22.1,22.0
47.0,Mile 47.0,5383.0,59.1,58.5,57.9,57.3,56.8,56.5,56.0,55.1,54.7,54.3,53.8,52.9,51.9,50.9,50.1,48.7,47.1,46.0,45.2,44.2,43.2,42.2,41.1,40.1,38.5,36.7,35.0,33.1,31.2,29.4,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0,26.7,26.7,26.6,26.6,26.5,26.5,26.5,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,26.4,64.9,65.2,65.4,65.9,66.3,66.9,66.5,65.9,65.0,63.9,62.3,60.8,59.3,58.3,57.2,56.4,55.9,33.2,31.5,29.7,27.9,26.6,25.4,24.6,23.9,23.3,23.1,22.9,22.8,22.6,22.5,22.4,22.3,22.2,22.2,22.1,22.0,22.0,21.9,21.8,21.7,21.6,21.5,21.4,21.4,21.3,21.2,21.1
48.0,Mile 48.0,4671.0,53.7,53.1,52.4,51.8,51.4,51.1,50.5,49.7,49.3,48.9,48.4,47.5,46.5,45.5,44.6,43.2,41.7,40.6,39.7,38.8,37.8,36.8,35.7,34.6,33.1,31.3,29.6,27.7,25.8,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.9,11.9,11.8,11.8,11.8,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,11.7,61.0,61.2,61.5,62.0,62.4,63.0,62.5,61.9,61.1,59.9,58.3,56.8,55.3,54.2,53.2,52.4,51.9,25.7,24.0,22.1,20.4,19.0,17.8,17.0,16.3,15.7,15.5,15.3,15.1,14.9,14.8,14.7,14.6,14.5,14.4,14.3,14.3,14.2,14.1,14.0,13.9,13.8,13.7,13.6,13.5,13.4,13.4,13.3
49.0,Mile 49.0,4345.0,52.0,51.4,50.7,50.1,49.7,49.4,48.8,48.1,47.6,47.2,46.7,45.9,44.9,43.9,43.0,41.6,40.1,39.0,38.1,37.2,36.2,35.2,34.1,33.1,31.5,29.8,28.1,26.2,24.3,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,3.6,3.6,3.6,3.6,3.6,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,60.2,60.4,60.7,61.2,61.7,62.3,61.8,61.2,60.3,59.1,57.4,55.8,54.3,53.2,52.2,51.4,50.8,23.1,21.4,19.6,17.8,16.5,15.2,14.4,13.6,12.9,12.6,12.4,12.1,11.9,11.7,11.6,11.4,11.3,11.2,11.1,11.0,10.9,10.7,10.6,10.4,10.3,10.2,10.0,9.9,9.8,9.7,9.6
50.0,Necklace Valley Jct,3857.0,49.5,49.0,48.3,47.7,47.3,47.0,46.4,45.7,45.2,44.8,44.4,43.5,42.5,41.5,40.6,39.3,37.8,36.7,35.8,34.9,33.9,32.9,31.8,30.7,29.2,27.5,25.9,24.0,22.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.2,59.4,59.7,60.3,60.7,61.3,60.8,60.2,59.3,58.0,56.1,54.5,52.8,51.8,50.7,49.9,49.4,11.1,10.1,9.0,8.0,7.2,6.5,6.0,5.5,5.0,4.8,4.6,4.4,4.3,4.2,4.1,4.0,3.9,3.8,3.7,3.6,3.5,3.4,3.3,3.2,3.1,3.0,2.9,2.8,2.8,2.7,2.6
51.0,Mile 51.0,4405.0,54.8,54.2,53.6,53.0,52.5,52.2,51.7,51.0,50.5,50.2,49.7,48.9,47.9,46.9,46.0,44.6,43.1,42.0,41.1,40.2,39.2,38.2,37.1,36.0,34.5,32.8,31.2,29.3,27.5,25.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.7,4.6,4.6,4.5,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,63.7,63.8,64.1,64.8,65.3,65.9,65.2,64.7,63.7,62.4,60.5,58.7,57.0,56.0,54.9,54.1,53.6,26.3,24.6,22.7,21.0,19.5,18.2,17.2,16.3,15.5,15.0,14.5,14.1,13.8,13.5,13.2,13.0,12.8,12.6,12.4,12.2,12.0,11.8,11.5,11.3,11.1,10.9,10.7,10.5,10.3,10.2,10.0
52.0,Mile 52.0,4449.0,55.8,55.3,54.6,54.0,53.6,53.2,52.7,52.0,51.6,51.2,50.8,49.9,48.9,47.9,47.0,45.6,44.2,43.0,42.1,41.2,40.2,39.1,38.0,37.0,35.5,33.8,32.1,30.3,28.4,26.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,5.5,5.5,5.4,5.4,5.3,5.3,5.3,5.3,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,64.9,65.0,65.3,65.9,66.5,67.0,66.4,65.8,64.8,63.5,61.5,59.7,58.0,56.9,55.9,55.1,54.6,27.4,25.6,23.7,22.0,20.5,19.2,18.1,17.1,16.3,15.8,15.3,14.8,14.4,14.1,13.9,13.6,13.4,13.1,12.9,12.7,12.4,12.2,11.9,11.7,11.5,11.3,11.1,10.9,10.7,10.5,10.4
53.0,Mile 53.0,4412.0,56.6,56.1,55.5,54.8,54.4,54.1,53.6,52.9,52.5,52.1,51.7,50.8,49.8,48.8,47.8,46.4,45.0,43.9,42.9,42.0,41.0,39.9,38.8,37.7,36.2,34.5,32.9,31.1,29.2,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,4.6,4.6,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,4.4,66.2,66.2,66.6,67.3,67.9,68.4,67.7,67.1,66.1,64.7,62.6,60.7,58.9,57.9,56.8,56.0,55.5,27.9,26.2,24.3,22.5,21.0,19.6,18.5,17.4,16.5,15.9,15.3,14.8,14.3,14.0,13.7,13.4,13.1,12.8,12.5,12.3,12.0,11.7,11.4,11.1,10.9,10.7,10.5,10.3,10.1,9.9,9.8
54.0,Mile 54.0,4881.0,62.2,61.7,61.1,60.4,60.0,59.7,59.2,58.6,58.2,57.8,57.4,56.5,55.5,54.5,53.5,52.1,50.7,49.5,48.5,47.6,46.5,45.4,44.3,43.2,41.7,40.1,38.5,36.6,34.8,33.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,17.7,17.5,17.4,17.2,17.1,17.0,16.9,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,16.8,71.6,71.5,71.8,72.6,73.3,73.8,73.0,72.4,71.4,69.8,67.6,65.5,63.7,62.6,61.5,60.8,60.2,34.8,33.0,31.1,29.2,27.7,26.2,25.0,23.8,22.8,22.0,21.3,20.7,20.1,19.7,19.3,18.9,18.6,18.2,17.9,17.5,17.2,16.8,16.5,16.1,15.9,15.6,15.4,15.2,15.0,14.8,14.6
55.0,Hope Lake / Mig Lake,5056.0,65.2,64.7,64.1,63.4,63.0,62.7,62.2,61.6,61.2,60.9,60.5,59.6,58.6,57.6,56.5,55.1,53.7,52.5,51.5,50.5,49.4,48.3,47.2,45.9,44.5,42.9,41.3,39.4,37.6,35.7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,20.1,20.0,19.8,19.7,19.5,19.4,19.3,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,19.2,74.8,74.7,75.0,75.9,76.6,77.0,76.2,75.6,74.5,72.9,70.5,68.3,66.4,65.3,64.2,63.5,62.9,38.0,36.1,34.2,32.3,30.7,29.2,27.8,26.5,25.4,24.5,23.7,23.0,22.4,21.9,21.5,21.0,20.6,20.2,19.7,19.3,18.9,18.5,18.1,17.7,17.5,17.2,17.0,16.8,16.6,16.4,16.2
56.0,Mile 56.0,5507.0,70.3,69.8,69.2,68.5,68.1,67.8,67.4,66.8,66.4,66.1,65.7,64.8,63.8,62.7,61.7,60.2,58.8,57.6,56.5,55.5,54.4,53.2,52.1,50.8,49.4,47.8,46.2,44.4,42.5,40.6,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,25.3,26.0,25.9,25.7,25.5,25.4,25.3,25.2,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,25.1,79.6,79.4,79.8,80.7,81.5,81.8,80.9,80.3,79.2,77.5,75.0,72.7,70.7,69.5,68.4,67.7,67.2,44.1,42.2,40.2,38.3,36.6,35.0,33.6,32.2,31.0,30.0,29.1,28.3,27.6,27.1,26.6,26.1,25.7,25.1,24.6,24.2,23.7,23.2,22.7,22.3,22.1,21.9,21.6,21.4,21.2,21.0,20.8
57.0,Mile 57.0,5746.0,73.3,72.8,72.3,71.5,71.2,70.9,70.4,69.9,69.5,69.2,68.8,68.0,66.9,65.8,64.7,63.2,61.9,60.6,59.4,58.4,57.2,56.0,54.9,53.6,52.2,50.6,49.0,47.2,45.3,43.4,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,32.1,29.0,28.8,28.7,28.5,28.4,28.3,28.2,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,28.1,82.6,82.4,82.8,83.7,84.5,84.9,83.9,83.3,82.2,80.4,77.8,75.4,73.3,72.2,71.0,70.4,69.8,47.5,45.6,43.5,41.5,39.8,38.2,36.7,35.2,34.0,32.9,31.9,31.0,30.2,29.7,29.2,28.7,28.2,27.6,27.0,26.5,26.0,25.5,25.0,24.6,24.3,24.1,23.9,23.7,23.5,23.3,23.1
58.0,Mile 58.0,5153.0,68.3,67.8,67.2,66.5,66.1,65.8,65.4,64.9,64.5,64.2,63.8,62.9,61.8,60.8,59.7,58.2,56.8,55.6,54.4,53.4,52.2,51.0,49.9,48.6,47.1,45.6,43.9,42.1,40.3,38.4,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,20.7,20.6,20.4,20.3,20.2,20.0,20.0,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,19.9,78.7,78.5,78.8,79.8,80.6,81.0,80.0,79.4,78.3,76.5,73.9,71.6,69.5,68.3,67.2,66.5,66.0,40.7,38.8,36.7,34.8,33.1,31.4,29.9,28.5,27.2,26.2,25.2,24.3,23.6,23.1,22.6,22.0,21.6,21.0,20.4,20.0,19.5,18.9,18.4,18.1,17.8,17.6,17.4,17.2,17.0,16.8,16.6
59.0,Mile 59.0,4868.0,67.8,67.2,66.7,65.9,65.6,65.3,64.8,64.3,64.0,63.7,63.3,62.4,61.3,60.2,59.1,57.5,56.2,54.9,53.6,52.5,51.3,50.1,48.9,47.5,46.1,44.6,42.9,41.1,39.3,37.3,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,15.5,15.4,15.2,15.1,15.0,14.9,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,14.8,79.4,79.1,79.5,80.4,81.3,81.6,80.6,80.0,78.8,77.0,74.3,71.7,69.6,68.4,67.3,66.6,66.1,38.7,36.6,34.6,32.5,30.7,29.0,27.4,25.8,24.5,23.3,22.2,21.3,20.4,19.9,19.3,18.8,18.2,17.5,16.9,16.4,15.8,15.2,14.7,14.3,14.1,13.9,13.7,13.5,13.3,13.2,13.0
60.0,Cady Pass,5009.0,70.3,69.8,69.2,68.4,68.1,67.8,67.4,66.9,66.6,66.3,66.0,65.0,63.9,62.8,61.6,60.0,58.7,57.3,55.9,54.8,53.6,52.3,51.1,49.6,48.2,46.7,45.0,43.2,41.3,39.4,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,17.6,17.5,17.4,17.3,17.2,17.1,17.0,17.0,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,16.9,82.2,81.9,82.3,83.3,84.2,84.5,83.4,82.8,81.6,79.7,76.8,74.2,72.0,70.8,69.6,68.9,68.4,41.0,38.9,36.8,34.7,32.8,31.1,29.3,27.6,26.2,25.0,23.8,22.7,21.9,21.3,20.7,20.1,19.5,18.7,18.0,17.4,16.8,16.2,15.6,15.2,15.0,14.8,14.7,14.5,14.4,14.2,14.1
61.0,Mile 61.0,5581.0,75.8,75.3,74.7,73.9,73.6,73.3,72.9,72.5,72.1,71.8,71.5,70.6,69.4,68.3,67.0,65.4,64.1,62.7,61.3,60.2,58.8,57.5,56.3,54.8,53.4,51.9,50.2,48.4,46.5,44.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5,25.3,25.2,25.0,25.0,24.9,24.8,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,24.7,87.0,86.6,86.9,88.0,89.0,89.2,88.1,87.5,86.3,84.3,81.3,78.6,76.4,75.2,74.0,73.3,72.8,47.8,45.7,43.5,41.3,39.4,37.6,35.8,34.1,32.6,31.3,30.1,29.0,28.0,27.4,26.8,26.2,25.5,24.7,24.0,23.4,22.7,22.0,21.5,21.0,20.9,20.7,20.6,20.4,20.3,20.2,20.1
62.0,Mile 62.0,5246.0,74.4,73.8,73.3,72.5,72.1,71.8,71.5,71.1,70.8,70.5,70.1,69.2,68.0,66.8,65.6,63.9,62.6,61.1,59.6,58.5,57.1,55.7,54.5,52.9,51.5,50.0,48.4,46.5,44.6,42.6,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,12.5,20.1,20.0,19.9,19.8,19.8,19.7,19.7,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,19.6,86.7,86.3,86.7,87.8,88.8,89.0,87.8,87.2,85.9,83.9,80.8,78.0,75.7,74.5,73.3,72.7,72.1,44.8,42.6,40.3,38.1,36.2,34.3,32.4,30.5,29.0,27.6,26.3,25.1,24.2,23.5,22.9,22.2,21.5,20.6,19.8,19.2,18.5,17.8,17.1,16.7,16.6,16.5,16.4,16.2,16.1,16.0,16.0
63.0,Mile 63.0,5111.0,74.2,73.7,73.1,72.3,72.0,71.7,71.4,71.0,70.7,70.4,70.0,69.1,67.9,66.7,65.4,63.7,62.4,60.8,59.3,58.1,56.7,55.3,54.1,52.4,51.0,49.5,47.9,46.0,44.1,42.0,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,17.8,17.7,17.7,17.6,17.6,17.5,17.5,17.5,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,17.4,87.2,86.7,87.1,88.3,89.3,89.5,88.3,87.7,86.4,84.3,81.2,78.3,75.9,74.7,73.4,72.8,72.3,43.7,41.5,39.2,37.0,35.0,33.0,31.0,29.1,27.6,26.1,24.8,23.5,22.5,21.9,21.2,20.5,19.8,18.8,18.0,17.3,16.6,15.8,15.2,14.8,14.6,14.6,14.5,14.4,14.3,14.2,14.1
64.0,Mile 64.0,4616.0,70.8,70.2,69.7,68.8,68.5,68.2,67.9,67.5,67.2,66.9,66.6,65.7,64.4,63.2,61.9,60.2,58.9,57.3,55.8,54.6,53.1,51.7,50.5,48.8,47.4,45.9,44.2,42.4,40.4,38.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,6.9,6.8,6.8,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,6.7,85.0,84.5,84.8,86.0,87.1,87.3,86.0,85.4,84.1,82.0,78.8,75.9,73.5,72.2,71.0,70.4,69.8,38.5,36.3,34.0,31.7,29.7,27.7,25.7,23.7,22.2,20.7,19.3,18.0,17.0,16.3,15.7,14.9,14.2,13.2,12.4,11.6,10.9,10.1,9.5,9.1,9.0,8.9,8.8,8.7,8.6,8.6,8.5
65.0,Lake Valhalla area,4656.0,72.2,71.7,71.1,70.3,70.0,69.7,69.4,69.0,68.7,68.4,68.1,67.1,65.9,64.7,63.3,61.5,60.2,58.6,57.0,55.8,54.3,52.8,51.6,49.8,48.4,47.0,45.3,43.4,41.5,39.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,7.5,7.5,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,7.4,86.8,86.2,86.6,87.9,88.9,89.1,87.8,87.2,85.8,83.7,80.4,77.4,74.9,73.7,72.4,71.8,71.3,39.6,37.2,34.9,32.6,30.5,28.5,26.3,24.3,22.7,21.1,19.7,18.3,17.3,16.6,15.9,15.1,14.3,13.3,12.4,11.6,10.8,10.0,9.4,8.9,8.9,8.8,8.8,8.7,8.7,8.6,8.6
66.0,Mile 66.0,4482.0,70.8,70.2,69.6,68.8,68.5,68.2,67.9,67.5,67.2,66.9,66.6,65.7,64.4,63.2,61.8,60.1,58.8,57.2,55.6,54.3,52.9,51.4,50.1,48.4,47.0,45.5,43.8,42.0,40.0,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,3.9,85.7,85.1,85.5,86.7,87.8,88.0,86.6,86.1,84.7,82.5,79.3,76.3,73.8,72.5,71.3,70.7,70.1,37.6,35.3,32.9,30.6,28.6,26.5,24.4,22.4,20.8,19.2,17.7,16.4,15.4,14.7,14.0,13.2,12.4,11.4,10.5,9.7,8.9,8.1,7.5,7.0,7.0,6.9,6.9,6.8,6.8,6.7,6.7
